ix,iy,iz,zkey
55,-12,-11,EXCLUDED_WATER
55,-12,-10,EXCLUDED_WATER
55,-12,-9,EXCLUDED_WATER
55,-12,-8,EXCLUDED_WATER
55,-12,-7,EXCLUDED_WATER
55,-12,-6,INCLUDED_OPEN
55,-12,-5,INCLUDED_OPEN
55,-12,-4,INCLUDED_OPEN
55,-12,-2,INCLUDED_OPEN
55,-12,-1,INCLUDED_OPEN
55,-12,0,INCLUDED_OPEN
55,-12,1,INCLUDED_OPEN
55,-12,2,INCLUDED_OPEN
55,-11,-13,EXCLUDED_WATER
55,-11,-12,EXCLUDED_WATER
55,-11,-11,EXCLUDED_WATER
55,-11,-10,EXCLUDED_WATER
55,-11,-9,EXCLUDED_WATER
55,-11,-8,EXCLUDED_WATER
55,-11,-7,EXCLUDED_WATER
55,-11,-6,INCLUDED_OPEN
55,-11,-5,INCLUDED_OPEN
55,-11,-4,INCLUDED_OPEN
55,-11,-3,INCLUDED_OPEN
55,-11,-2,INCLUDED_OPEN
55,-11,-1,INCLUDED_OPEN
55,-11,0,INCLUDED_OPEN
55,-11,1,INCLUDED_OPEN
55,-10,-13,EXCLUDED_WATER
55,-10,-12,EXCLUDED_WATER
55,-10,-11,EXCLUDED_WATER
55,-10,-10,EXCLUDED_WATER
55,-10,-9,EXCLUDED_WATER
55,-10,-8,EXCLUDED_WATER
55,-10,-7,EXCLUDED_WATER
55,-10,-6,INCLUDED_OPEN
55,-10,-5,INCLUDED_OPEN
55,-10,-4,INCLUDED_OPEN
55,-10,-3,INCLUDED_OPEN
55,-10,-2,INCLUDED_OPEN
55,-10,-1,INCLUDED_OPEN
55,-10,0,INCLUDED_OPEN
55,-10,1,INCLUDED_OPEN
55,-10,2,constrained-misc
55,-9,-13,EXCLUDED_WATER
55,-9,-12,EXCLUDED_WATER
55,-9,-11,EXCLUDED_WATER
55,-9,-10,EXCLUDED_WATER
55,-9,-9,EXCLUDED_WATER
55,-9,-8,EXCLUDED_WATER
55,-9,-7,EXCLUDED_WATER
55,-9,-6,INCLUDED_OPEN
55,-9,-5,INCLUDED_OPEN
55,-9,-4,INCLUDED_OPEN
55,-9,-3,INCLUDED_OPEN
55,-9,-2,INCLUDED_OPEN
55,-9,-1,INCLUDED_OPEN
55,-9,0,INCLUDED_OPEN
55,-9,1,INCLUDED_OPEN
55,-9,2,INCLUDED_LOWDATA
55,-8,-13,EXCLUDED_WATER
55,-8,-12,EXCLUDED_WATER
55,-8,-11,EXCLUDED_WATER
55,-8,-10,EXCLUDED_WATER
55,-8,-9,EXCLUDED_WATER
55,-8,-8,EXCLUDED_WATER
55,-8,-7,EXCLUDED_WATER
55,-8,-6,INCLUDED_OPEN
55,-8,-5,INCLUDED_OPEN
55,-8,-4,INCLUDED_OPEN
55,-8,-3,INCLUDED_OPEN
55,-8,-2,INCLUDED_OPEN
55,-8,-1,INCLUDED_OPEN
55,-8,0,INCLUDED_OPEN
55,-8,1,INCLUDED_OPEN
55,-8,2,INCLUDED_OPEN
55,-7,-13,EXCLUDED_WATER
55,-7,-12,EXCLUDED_WATER
55,-7,-11,EXCLUDED_WATER
55,-7,-10,EXCLUDED_WATER
55,-7,-9,EXCLUDED_WATER
55,-7,-8,EXCLUDED_WATER
55,-7,-7,EXCLUDED_WATER
55,-7,-6,INCLUDED_OPEN
55,-7,-5,INCLUDED_OPEN
55,-7,-4,INCLUDED_OPEN
55,-7,-3,INCLUDED_OPEN
55,-7,-2,INCLUDED_OPEN
55,-7,-1,INCLUDED_OPEN
55,-7,0,INCLUDED_OPEN
55,-7,1,INCLUDED_OPEN
55,-6,-13,EXCLUDED_WATER
55,-6,-12,EXCLUDED_WATER
55,-6,-11,EXCLUDED_WATER
55,-6,-10,EXCLUDED_WATER
55,-6,-9,EXCLUDED_WATER
55,-6,-8,EXCLUDED_WATER
55,-6,-7,EXCLUDED_WATER
55,-6,-6,INCLUDED_OPEN
55,-6,-5,INCLUDED_OPEN
55,-6,-4,INCLUDED_OPEN
55,-6,-3,INCLUDED_OPEN
55,-6,-2,INCLUDED_OPEN
55,-6,-1,INCLUDED_OPEN
55,-6,0,INCLUDED_OPEN
55,-6,1,INCLUDED_OPEN
55,-6,2,ssg-ya-3
55,-5,-13,EXCLUDED_WATER
55,-5,-12,EXCLUDED_WATER
55,-5,-11,EXCLUDED_WATER
55,-5,-10,EXCLUDED_WATER
55,-5,-9,EXCLUDED_WATER
55,-5,-8,EXCLUDED_WATER
55,-5,-7,EXCLUDED_WATER
55,-5,-6,INCLUDED_OPEN
55,-5,-5,INCLUDED_OPEN
55,-5,-4,INCLUDED_OPEN
55,-5,-3,INCLUDED_OPEN
55,-5,-2,INCLUDED_OPEN
55,-5,-1,INCLUDED_OPEN
55,-5,0,INCLUDED_OPEN
55,-5,1,INCLUDED_OPEN
55,-5,2,INCLUDED_LOWDATA
55,-4,-13,EXCLUDED_WATER
55,-4,-12,EXCLUDED_WATER
55,-4,-11,EXCLUDED_WATER
55,-4,-10,EXCLUDED_WATER
55,-4,-9,EXCLUDED_WATER
55,-4,-8,EXCLUDED_WATER
55,-4,-7,EXCLUDED_WATER
55,-4,-6,INCLUDED_OPEN
55,-4,-5,INCLUDED_OPEN
55,-4,-4,INCLUDED_OPEN
55,-4,-3,INCLUDED_OPEN
55,-4,-2,INCLUDED_OPEN
55,-4,-1,INCLUDED_OPEN
55,-4,0,INCLUDED_OPEN
55,-4,1,INCLUDED_OPEN
55,-4,2,constrained-misc
55,-3,-13,EXCLUDED_WATER
55,-3,-12,EXCLUDED_WATER
55,-3,-11,EXCLUDED_WATER
55,-3,-10,EXCLUDED_WATER
55,-3,-9,EXCLUDED_WATER
55,-3,-8,EXCLUDED_WATER
55,-3,-6,INCLUDED_OPEN
55,-3,-5,INCLUDED_OPEN
55,-3,-4,INCLUDED_OPEN
55,-3,-3,INCLUDED_OPEN
55,-3,-2,INCLUDED_OPEN
55,-3,-1,INCLUDED_OPEN
55,-3,0,INCLUDED_OPEN
55,-3,1,INCLUDED_OPEN
55,-2,-7,INCLUDED_LOWDATA
55,-2,-6,INCLUDED_OPEN
55,-2,-5,INCLUDED_OPEN
55,-2,-4,INCLUDED_OPEN
55,-2,-3,INCLUDED_OPEN
55,-2,-2,INCLUDED_OPEN
55,-2,-1,INCLUDED_OPEN
55,-2,0,INCLUDED_OPEN
55,-2,1,INCLUDED_OPEN
55,-2,2,INCLUDED_OPEN
55,-1,-7,INCLUDED_LOWDATA
55,-1,-6,INCLUDED_OPEN
55,-1,-5,INCLUDED_OPEN
55,-1,-4,INCLUDED_OPEN
55,-1,-3,INCLUDED_OPEN
55,-1,-2,INCLUDED_OPEN
55,-1,-1,INCLUDED_OPEN
55,-1,0,INCLUDED_OPEN
55,-1,1,INCLUDED_OPEN
55,-1,2,INCLUDED_OPEN
55,0,-13,EXCLUDED_WATER
55,0,-12,EXCLUDED_WATER
55,0,-11,EXCLUDED_WATER
55,0,-10,EXCLUDED_WATER
55,0,-9,EXCLUDED_WATER
55,0,-8,EXCLUDED_WATER
55,0,-6,INCLUDED_OPEN
55,0,-5,INCLUDED_OPEN
55,0,-4,INCLUDED_OPEN
55,0,-3,INCLUDED_OPEN
55,0,-2,INCLUDED_OPEN
55,0,-1,INCLUDED_OPEN
55,0,0,INCLUDED_OPEN
55,0,1,INCLUDED_OPEN
55,0,2,INCLUDED_OPEN
55,1,-13,EXCLUDED_WATER
55,1,-12,EXCLUDED_WATER
55,1,-11,EXCLUDED_WATER
55,1,-10,EXCLUDED_WATER
55,1,-9,EXCLUDED_WATER
55,1,-8,EXCLUDED_WATER
55,1,-7,EXCLUDED_WATER
55,1,-6,INCLUDED_OPEN
55,1,-5,INCLUDED_OPEN
55,1,-4,INCLUDED_OPEN
55,1,-3,INCLUDED_OPEN
55,1,-2,INCLUDED_OPEN
55,1,-1,INCLUDED_OPEN
55,1,0,INCLUDED_OPEN
55,1,1,INCLUDED_OPEN
55,1,2,INCLUDED_OPEN
55,2,-13,EXCLUDED_WATER
55,2,-12,EXCLUDED_WATER
55,2,-11,EXCLUDED_WATER
55,2,-10,EXCLUDED_WATER
55,2,-9,EXCLUDED_WATER
55,2,-8,EXCLUDED_WATER
55,2,-7,EXCLUDED_WATER
55,2,-6,INCLUDED_OPEN
55,2,-5,INCLUDED_OPEN
55,2,-4,INCLUDED_OPEN
55,2,-3,INCLUDED_OPEN
55,2,-2,INCLUDED_OPEN
55,2,-1,INCLUDED_OPEN
55,2,0,INCLUDED_OPEN
55,2,1,INCLUDED_OPEN
55,2,2,constrained-misc
55,3,-13,EXCLUDED_WATER
55,3,-12,EXCLUDED_WATER
55,3,-11,EXCLUDED_WATER
55,3,-10,EXCLUDED_WATER
55,3,-9,EXCLUDED_WATER
55,3,-8,EXCLUDED_WATER
55,3,-7,EXCLUDED_WATER
55,3,-6,INCLUDED_OPEN
55,3,-5,INCLUDED_OPEN
55,3,-4,INCLUDED_OPEN
55,3,-3,INCLUDED_OPEN
55,3,-2,INCLUDED_OPEN
55,3,-1,INCLUDED_OPEN
55,3,0,INCLUDED_OPEN
55,3,1,INCLUDED_OPEN
55,3,2,constrained-misc
55,4,-13,EXCLUDED_WATER
55,4,-12,EXCLUDED_WATER
55,4,-11,EXCLUDED_WATER
55,4,-10,EXCLUDED_WATER
55,4,-9,EXCLUDED_WATER
55,4,-8,EXCLUDED_WATER
55,4,-7,EXCLUDED_WATER
55,4,-6,INCLUDED_OPEN
55,4,-5,INCLUDED_OPEN
55,4,-4,INCLUDED_OPEN
55,4,-3,INCLUDED_OPEN
55,4,-2,INCLUDED_OPEN
55,4,-1,INCLUDED_OPEN
55,4,0,INCLUDED_OPEN
55,4,1,INCLUDED_OPEN
55,5,-13,EXCLUDED_WATER
55,5,-12,EXCLUDED_WATER
55,5,-11,EXCLUDED_WATER
55,5,-10,EXCLUDED_WATER
55,5,-9,EXCLUDED_WATER
55,5,-8,EXCLUDED_WATER
55,5,-7,EXCLUDED_WATER
55,5,-6,INCLUDED_OPEN
55,5,-5,INCLUDED_OPEN
55,5,-4,INCLUDED_OPEN
55,5,-3,INCLUDED_OPEN
55,5,-2,INCLUDED_OPEN
55,5,-1,INCLUDED_OPEN
55,5,0,INCLUDED_OPEN
55,5,1,INCLUDED_OPEN
55,6,-13,EXCLUDED_WATER
55,6,-12,EXCLUDED_WATER
55,6,-11,EXCLUDED_WATER
55,6,-10,EXCLUDED_WATER
55,6,-9,EXCLUDED_WATER
55,6,-8,EXCLUDED_WATER
55,6,-7,EXCLUDED_WATER
55,6,-6,INCLUDED_OPEN
55,6,-5,INCLUDED_OPEN
55,6,-4,INCLUDED_OPEN
55,6,-3,INCLUDED_OPEN
55,6,-2,INCLUDED_OPEN
55,6,-1,INCLUDED_OPEN
55,6,0,INCLUDED_OPEN
55,6,1,INCLUDED_OPEN
55,7,-13,EXCLUDED_WATER
55,7,-12,EXCLUDED_WATER
55,7,-11,EXCLUDED_WATER
55,7,-10,EXCLUDED_WATER
55,7,-9,EXCLUDED_WATER
55,7,-8,EXCLUDED_WATER
55,7,-7,EXCLUDED_WATER
55,7,-6,INCLUDED_OPEN
55,7,-5,INCLUDED_OPEN
55,7,-4,INCLUDED_OPEN
55,7,-3,INCLUDED_OPEN
55,7,-2,INCLUDED_OPEN
55,7,-1,INCLUDED_OPEN
55,7,0,INCLUDED_OPEN
55,7,1,INCLUDED_OPEN
55,8,-13,EXCLUDED_WATER
55,8,-12,EXCLUDED_WATER
55,8,-11,EXCLUDED_WATER
55,8,-10,EXCLUDED_WATER
55,8,-9,EXCLUDED_WATER
55,8,-8,EXCLUDED_WATER
55,8,-7,EXCLUDED_WATER
55,8,-6,INCLUDED_OPEN
55,8,-5,INCLUDED_OPEN
55,8,-4,INCLUDED_OPEN
55,8,-3,INCLUDED_OPEN
55,8,-2,INCLUDED_OPEN
55,8,-1,INCLUDED_OPEN
55,8,0,INCLUDED_OPEN
55,8,1,INCLUDED_OPEN
55,9,-13,EXCLUDED_WATER
55,9,-12,EXCLUDED_WATER
55,9,-11,EXCLUDED_WATER
55,9,-10,EXCLUDED_WATER
55,9,-9,EXCLUDED_WATER
55,9,-8,EXCLUDED_WATER
55,9,-7,EXCLUDED_WATER
55,9,-6,INCLUDED_OPEN
55,9,-5,INCLUDED_OPEN
55,9,-4,INCLUDED_OPEN
55,9,-3,INCLUDED_OPEN
55,9,-2,INCLUDED_OPEN
55,9,-1,INCLUDED_OPEN
55,9,0,INCLUDED_OPEN
55,9,1,INCLUDED_LOWDATA
55,10,-13,EXCLUDED_WATER
55,10,-12,EXCLUDED_WATER
55,10,-11,EXCLUDED_WATER
55,10,-10,EXCLUDED_WATER
55,10,-9,EXCLUDED_WATER
55,10,-8,EXCLUDED_WATER
55,10,-7,EXCLUDED_WATER
55,10,-6,INCLUDED_OPEN
55,10,-5,INCLUDED_OPEN
55,10,-4,INCLUDED_OPEN
55,10,-3,INCLUDED_OPEN
55,10,-2,INCLUDED_OPEN
55,10,-1,INCLUDED_OPEN
55,10,0,INCLUDED_OPEN
55,10,1,INCLUDED_LOWDATA
55,10,2,INCLUDED_LOWDATA
55,11,-13,EXCLUDED_WATER
55,11,-12,EXCLUDED_WATER
55,11,-11,EXCLUDED_WATER
55,11,-10,EXCLUDED_WATER
55,11,-9,EXCLUDED_WATER
55,11,-8,EXCLUDED_WATER
55,11,-7,EXCLUDED_WATER
55,11,-6,INCLUDED_OPEN
55,11,-5,INCLUDED_OPEN
55,11,-4,INCLUDED_OPEN
55,11,-3,INCLUDED_OPEN
55,11,-2,INCLUDED_OPEN
55,11,-1,INCLUDED_OPEN
55,11,0,INCLUDED_OPEN
55,11,1,INCLUDED_LOWDATA
55,11,2,INCLUDED_LOWDATA
55,12,-4,INCLUDED_OPEN
55,12,-3,INCLUDED_OPEN
55,12,-2,INCLUDED_OPEN
55,12,-1,INCLUDED_OPEN
55,12,0,INCLUDED_OPEN
55,13,-6,INCLUDED_LOWDATA
55,13,-4,INCLUDED_OPEN
55,13,-3,INCLUDED_OPEN
55,13,-2,INCLUDED_OPEN
55,13,-1,INCLUDED_OPEN
55,13,0,INCLUDED_OPEN
55,13,1,INCLUDED_OPEN
55,14,-4,INCLUDED_OPEN
55,14,-3,INCLUDED_OPEN
55,14,-2,INCLUDED_OPEN
55,14,-1,INCLUDED_OPEN
55,14,0,INCLUDED_OPEN
55,14,1,INCLUDED_OPEN
55,15,-6,INCLUDED_LOWDATA
55,15,-4,INCLUDED_OPEN
55,15,-3,INCLUDED_OPEN
55,15,-2,INCLUDED_OPEN
55,15,-1,INCLUDED_OPEN
55,15,0,INCLUDED_OPEN
55,15,1,INCLUDED_OPEN
55,16,-4,INCLUDED_OPEN
55,16,-3,INCLUDED_OPEN
55,16,-2,INCLUDED_OPEN
55,16,-1,INCLUDED_OPEN
55,16,0,INCLUDED_OPEN
55,16,1,INCLUDED_OPEN
55,17,-4,INCLUDED_OPEN
55,17,-3,INCLUDED_OPEN
55,17,-2,INCLUDED_OPEN
55,17,-1,INCLUDED_OPEN
55,17,0,INCLUDED_OPEN
55,17,1,INCLUDED_LOWDATA
55,19,-10,INCLUDED_OPEN
55,19,-9,INCLUDED_OPEN
55,19,-8,INCLUDED_OPEN
55,19,-7,INCLUDED_OPEN
55,19,-6,INCLUDED_OPEN
55,19,-5,INCLUDED_OPEN
55,19,-4,INCLUDED_OPEN
55,19,-3,INCLUDED_OPEN
55,19,-2,INCLUDED_OPEN
55,19,-1,INCLUDED_OPEN
55,19,0,INCLUDED_LOWDATA
55,19,1,INCLUDED_LOWDATA
55,19,2,INCLUDED_LOWDATA
55,19,3,INCLUDED_LOWDATA
55,19,4,INCLUDED_LOWDATA
55,20,-10,INCLUDED_OPEN
55,20,-9,INCLUDED_OPEN
55,20,-8,INCLUDED_OPEN
55,20,-7,INCLUDED_OPEN
55,20,-6,INCLUDED_OPEN
55,20,-5,INCLUDED_OPEN
55,20,-4,INCLUDED_OPEN
55,20,-3,INCLUDED_OPEN
55,20,-2,INCLUDED_LOWDATA
55,20,-1,INCLUDED_OPEN
55,20,0,INCLUDED_OPEN
55,20,1,INCLUDED_LOWDATA
55,20,2,INCLUDED_LOWDATA
55,20,3,INCLUDED_LOWDATA
55,20,4,INCLUDED_LOWDATA
55,21,-10,INCLUDED_OPEN
55,21,-9,INCLUDED_OPEN
55,21,-8,INCLUDED_OPEN
55,21,-7,INCLUDED_OPEN
55,21,-6,INCLUDED_OPEN
55,21,-5,INCLUDED_OPEN
55,21,-4,INCLUDED_OPEN
55,21,-3,INCLUDED_OPEN
55,21,-2,INCLUDED_LOWDATA
55,21,-1,INCLUDED_OPEN
55,21,0,INCLUDED_LOWDATA
55,21,1,INCLUDED_LOWDATA
55,21,2,INCLUDED_LOWDATA
55,21,3,INCLUDED_LOWDATA
55,21,4,INCLUDED_LOWDATA
55,22,-10,INCLUDED_OPEN
55,22,-9,INCLUDED_OPEN
55,22,-8,INCLUDED_OPEN
55,22,-7,INCLUDED_OPEN
55,22,-6,INCLUDED_OPEN
55,22,-5,INCLUDED_OPEN
55,22,-4,INCLUDED_OPEN
55,22,-3,INCLUDED_OPEN
55,22,-2,INCLUDED_LOWDATA
55,22,-1,INCLUDED_LOWDATA
55,22,0,INCLUDED_LOWDATA
55,22,1,INCLUDED_LOWDATA
55,22,2,INCLUDED_LOWDATA
55,22,3,INCLUDED_LOWDATA
55,23,-10,INCLUDED_OPEN
55,23,-9,INCLUDED_OPEN
55,23,-8,INCLUDED_OPEN
55,23,-7,INCLUDED_OPEN
55,23,-6,INCLUDED_OPEN
55,23,-5,INCLUDED_OPEN
55,23,-4,INCLUDED_OPEN
55,23,-3,INCLUDED_OPEN
55,23,-2,INCLUDED_LOWDATA
55,23,-1,INCLUDED_LOWDATA
55,23,0,INCLUDED_LOWDATA
55,23,1,INCLUDED_LOWDATA
55,24,-10,INCLUDED_OPEN
55,24,-9,INCLUDED_OPEN
55,24,-8,INCLUDED_OPEN
55,24,-7,INCLUDED_OPEN
55,24,-6,INCLUDED_OPEN
55,24,-5,INCLUDED_OPEN
55,24,-4,INCLUDED_OPEN
55,24,-3,INCLUDED_OPEN
55,24,-2,INCLUDED_LOWDATA
55,24,-1,INCLUDED_LOWDATA
55,24,0,INCLUDED_LOWDATA
55,24,1,INCLUDED_LOWDATA
55,24,2,INCLUDED_LOWDATA
55,25,-10,INCLUDED_OPEN
55,25,-9,INCLUDED_OPEN
55,25,-8,INCLUDED_OPEN
55,25,-7,INCLUDED_OPEN
55,25,-6,INCLUDED_OPEN
55,25,-5,INCLUDED_OPEN
55,25,-4,INCLUDED_OPEN
55,25,-3,INCLUDED_OPEN
55,25,-2,INCLUDED_LOWDATA
55,25,-1,INCLUDED_LOWDATA
55,25,0,INCLUDED_LOWDATA
55,25,1,INCLUDED_LOWDATA
55,25,2,INCLUDED_LOWDATA
55,25,4,INCLUDED_LOWDATA
55,26,-10,INCLUDED_OPEN
55,26,-9,INCLUDED_OPEN
55,26,-8,INCLUDED_OPEN
55,26,-7,INCLUDED_OPEN
55,26,-6,INCLUDED_OPEN
55,26,-5,INCLUDED_OPEN
55,26,-4,INCLUDED_OPEN
55,26,-3,INCLUDED_OPEN
55,26,-2,INCLUDED_LOWDATA
55,26,-1,INCLUDED_LOWDATA
55,26,0,INCLUDED_LOWDATA
55,26,1,INCLUDED_LOWDATA
55,26,2,INCLUDED_LOWDATA
55,26,4,INCLUDED_LOWDATA
55,27,-10,INCLUDED_OPEN
55,27,-9,INCLUDED_OPEN
55,27,-8,INCLUDED_OPEN
55,27,-7,INCLUDED_OPEN
55,27,-6,INCLUDED_OPEN
55,27,-5,INCLUDED_OPEN
55,27,-4,INCLUDED_OPEN
55,27,-3,INCLUDED_LOWDATA
55,27,-2,INCLUDED_LOWDATA
55,27,-1,INCLUDED_LOWDATA
55,27,0,INCLUDED_LOWDATA
55,27,1,INCLUDED_LOWDATA
55,27,2,INCLUDED_LOWDATA
55,27,3,INCLUDED_LOWDATA
55,27,4,INCLUDED_LOWDATA
55,28,-10,INCLUDED_OPEN
55,28,-9,INCLUDED_OPEN
55,28,-8,INCLUDED_OPEN
55,28,-7,INCLUDED_OPEN
55,28,-6,INCLUDED_OPEN
55,28,-5,INCLUDED_OPEN
55,28,-4,INCLUDED_OPEN
55,28,-3,INCLUDED_LOWDATA
55,28,-2,INCLUDED_LOWDATA
55,28,-1,INCLUDED_LOWDATA
55,28,0,INCLUDED_LOWDATA
55,28,1,INCLUDED_LOWDATA
55,28,2,INCLUDED_LOWDATA
55,28,3,INCLUDED_LOWDATA
55,28,4,INCLUDED_LOWDATA
55,29,-10,INCLUDED_OPEN
55,29,-9,INCLUDED_OPEN
55,29,-8,INCLUDED_OPEN
55,29,-7,INCLUDED_OPEN
55,29,-6,INCLUDED_OPEN
55,29,-5,INCLUDED_OPEN
55,29,-4,INCLUDED_OPEN
55,29,-3,INCLUDED_OPEN
55,29,-2,INCLUDED_LOWDATA
55,29,-1,INCLUDED_LOWDATA
55,29,0,INCLUDED_LOWDATA
55,29,1,INCLUDED_LOWDATA
55,29,2,INCLUDED_LOWDATA
55,29,3,INCLUDED_OPEN
55,29,4,INCLUDED_LOWDATA
55,30,-7,INCLUDED_OPEN
55,30,-6,INCLUDED_OPEN
55,30,-5,INCLUDED_OPEN
55,30,-4,INCLUDED_OPEN
55,30,-3,INCLUDED_OPEN
55,30,-2,INCLUDED_LOWDATA
55,30,-1,INCLUDED_LOWDATA
55,30,0,INCLUDED_LOWDATA
55,30,1,INCLUDED_LOWDATA
55,30,2,INCLUDED_LOWDATA
55,30,3,INCLUDED_LOWDATA
55,30,4,INCLUDED_LOWDATA
55,31,-8,INCLUDED_OPEN
55,31,-7,INCLUDED_OPEN
55,31,-6,INCLUDED_OPEN
55,31,-5,INCLUDED_OPEN
55,31,-4,INCLUDED_OPEN
55,31,-3,INCLUDED_LOWDATA
55,31,-2,INCLUDED_LOWDATA
55,31,-1,INCLUDED_LOWDATA
55,31,0,INCLUDED_LOWDATA
55,31,1,INCLUDED_LOWDATA
55,31,2,INCLUDED_LOWDATA
55,32,-8,INCLUDED_OPEN
55,32,-7,INCLUDED_OPEN
55,32,-6,INCLUDED_OPEN
55,32,-5,INCLUDED_OPEN
55,32,-4,INCLUDED_OPEN
55,32,-3,INCLUDED_OPEN
55,32,-2,INCLUDED_OPEN
55,32,-1,INCLUDED_OPEN
55,32,0,INCLUDED_LOWDATA
55,32,1,INCLUDED_LOWDATA
55,32,2,INCLUDED_LOWDATA
55,32,3,INCLUDED_LOWDATA
55,32,4,INCLUDED_LOWDATA
56,-30,-2,INCLUDED_OPEN
56,-30,-1,INCLUDED_OPEN
56,-30,0,INCLUDED_OPEN
56,-30,1,INCLUDED_OPEN
56,-30,2,INCLUDED_OPEN
56,-30,3,INCLUDED_OPEN
56,-30,4,INCLUDED_OPEN
56,-29,-2,INCLUDED_OPEN
56,-29,-1,INCLUDED_OPEN
56,-29,0,INCLUDED_OPEN
56,-29,1,INCLUDED_OPEN
56,-29,2,INCLUDED_OPEN
56,-29,3,INCLUDED_OPEN
56,-29,4,INCLUDED_OPEN
56,-28,-2,INCLUDED_OPEN
56,-28,-1,INCLUDED_OPEN
56,-28,0,INCLUDED_OPEN
56,-28,1,INCLUDED_OPEN
56,-28,2,INCLUDED_OPEN
56,-28,3,INCLUDED_OPEN
56,-28,4,INCLUDED_OPEN
56,-27,-2,INCLUDED_OPEN
56,-27,-1,INCLUDED_OPEN
56,-27,0,INCLUDED_OPEN
56,-27,1,INCLUDED_OPEN
56,-27,2,INCLUDED_OPEN
56,-27,3,INCLUDED_OPEN
56,-27,4,INCLUDED_OPEN
56,-26,-2,INCLUDED_OPEN
56,-26,-1,INCLUDED_OPEN
56,-26,0,INCLUDED_OPEN
56,-26,1,INCLUDED_OPEN
56,-26,2,INCLUDED_OPEN
56,-26,3,INCLUDED_OPEN
56,-26,4,INCLUDED_OPEN
56,-25,-2,INCLUDED_OPEN
56,-25,-1,INCLUDED_OPEN
56,-25,0,INCLUDED_OPEN
56,-25,1,INCLUDED_OPEN
56,-25,2,INCLUDED_OPEN
56,-25,3,INCLUDED_OPEN
56,-25,4,INCLUDED_OPEN
56,-24,-2,INCLUDED_OPEN
56,-24,-1,INCLUDED_OPEN
56,-24,0,INCLUDED_OPEN
56,-24,1,INCLUDED_OPEN
56,-24,2,INCLUDED_OPEN
56,-24,3,INCLUDED_OPEN
56,-24,4,INCLUDED_OPEN
56,-23,-2,INCLUDED_OPEN
56,-23,-1,INCLUDED_OPEN
56,-23,0,INCLUDED_OPEN
56,-23,1,INCLUDED_OPEN
56,-23,2,INCLUDED_OPEN
56,-23,3,INCLUDED_OPEN
56,-23,4,INCLUDED_OPEN
56,-22,-2,INCLUDED_OPEN
56,-22,-1,INCLUDED_OPEN
56,-22,0,INCLUDED_OPEN
56,-22,1,INCLUDED_OPEN
56,-22,2,INCLUDED_OPEN
56,-22,3,INCLUDED_OPEN
56,-22,4,INCLUDED_OPEN
56,-21,-2,INCLUDED_OPEN
56,-21,-1,INCLUDED_OPEN
56,-21,0,INCLUDED_OPEN
56,-21,1,INCLUDED_OPEN
56,-21,2,INCLUDED_OPEN
56,-21,3,INCLUDED_OPEN
56,-21,4,INCLUDED_OPEN
56,-20,-2,INCLUDED_OPEN
56,-20,-1,INCLUDED_OPEN
56,-20,0,INCLUDED_OPEN
56,-20,1,INCLUDED_OPEN
56,-20,2,INCLUDED_OPEN
56,-20,3,INCLUDED_OPEN
56,-20,4,INCLUDED_OPEN
56,-19,-2,INCLUDED_OPEN
56,-19,-1,INCLUDED_OPEN
56,-19,0,INCLUDED_OPEN
56,-19,1,INCLUDED_OPEN
56,-19,2,INCLUDED_OPEN
56,-19,3,INCLUDED_OPEN
56,-19,4,INCLUDED_OPEN
56,-18,-4,INCLUDED_LOWDATA
56,-16,-13,EXCLUDED_WATER
56,-16,-12,EXCLUDED_WATER
56,-16,-11,EXCLUDED_WATER
56,-16,-10,EXCLUDED_WATER
56,-16,-9,EXCLUDED_WATER
56,-16,-8,EXCLUDED_WATER
56,-16,-7,EXCLUDED_WATER
56,-16,-6,INCLUDED_OPEN
56,-16,-5,INCLUDED_OPEN
56,-16,-4,INCLUDED_LOWDATA
56,-16,-2,INCLUDED_OPEN
56,-16,-1,INCLUDED_OPEN
56,-16,0,INCLUDED_OPEN
56,-16,1,INCLUDED_OPEN
56,-16,2,INCLUDED_OPEN
56,-15,-13,EXCLUDED_WATER
56,-15,-12,EXCLUDED_WATER
56,-15,-11,EXCLUDED_WATER
56,-15,-10,EXCLUDED_WATER
56,-15,-9,EXCLUDED_WATER
56,-15,-8,EXCLUDED_WATER
56,-15,-7,EXCLUDED_WATER
56,-15,-6,EXCLUDED_WATER
56,-15,-5,INCLUDED_LOWDATA
56,-15,-4,INCLUDED_LOWDATA
56,-15,-2,INCLUDED_OPEN
56,-15,-1,INCLUDED_OPEN
56,-15,0,INCLUDED_OPEN
56,-15,1,INCLUDED_OPEN
56,-15,2,INCLUDED_OPEN
56,-14,-13,EXCLUDED_WATER
56,-14,-12,EXCLUDED_WATER
56,-14,-11,EXCLUDED_WATER
56,-14,-10,EXCLUDED_WATER
56,-14,-9,EXCLUDED_WATER
56,-14,-8,EXCLUDED_WATER
56,-14,-7,EXCLUDED_WATER
56,-14,-6,INCLUDED_OPEN
56,-14,-5,INCLUDED_LOWDATA
56,-14,-4,INCLUDED_LOWDATA
56,-14,-2,INCLUDED_OPEN
56,-14,-1,INCLUDED_OPEN
56,-14,0,INCLUDED_OPEN
56,-14,1,INCLUDED_OPEN
56,-14,2,INCLUDED_OPEN
56,-13,-13,EXCLUDED_WATER
56,-13,-12,EXCLUDED_WATER
56,-13,-11,EXCLUDED_WATER
